year,country,region,patient_uuid,age,alive,iso3
2024,GH,Africa,cf6c0a9f-a6bb-4f4d-acb2-aa95869aa8b2,10,True,GHA
2024,GH,Africa,204d583c-f8c5-4342-852d-1295ee53d64c,10,True,GHA
2024,GH,Africa,a45d8d98-684a-4e47-9d67-c61a6b233586,10,True,GHA
2024,AO,Africa,978da9d3-b748-4a39-9614-0d3fd7ac7630,10,True,AGO
2024,AO,Africa,c3101261-e6a5-472a-a468-5b7128d6a0df,10,True,AGO
2024,AO,Africa,61bc93cc-a8c5-49fa-9bea-83c7574954f9,10,True,AGO
2024,RU,Europe,96181099-85e1-4a32-8b6b-841b4837aa4c,10,True,RUS
2024,RU,Europe,99e2cf82-734b-463c-bef0-28398e2659ed,10,True,RUS
2024,RU,Europe,89fa31c7-4a1d-4753-8759-f94253163ef6,10,True,RUS
2024,VE,Americas,b7fa9d26-95b8-40f9-8e9e-b93639d815cd,10,True,VEN
2024,VE,Americas,de0cb754-97e8-424b-b445-b4f2213f67a4,10,True,VEN
2024,VE,Americas,023bacb9-9f03-40bd-94b1-659ad567ae89,10,True,VEN
2024,IL,Asia,920ed98d-b78b-4b7d-8590-73135a433d8e,10,True,ISR
2024,AF,Asia,b29af9d2-b992-48ce-aec6-1424de2a1c75,10,True,AFG
2024,AF,Asia,aed888fc-057e-415c-b9d4-9f17e2ca83da,10,True,AFG
2024,AF,Asia,6ec4af3a-d169-4bcd-800f-fb9792478d0e,10,True,AFG
2024,AF,Asia,0b282290-5161-463a-851e-8a706ab42b24,10,True,AFG
2024,AF,Asia,3c148e5d-4740-44d1-a687-26aeb10ece15,10,True,AFG
2024,AF,Asia,b379db03-fb4e-4993-bf8a-0aa95bb2f15b,10,True,AFG
2024,MZ,Africa,0d1d2b49-a0e8-4deb-94b6-323ae3d59322,10,True,MOZ
2024,MZ,Africa,4003a58a-3fa1-45df-af74-316c775b05f3,10,True,MOZ
2024,MZ,Africa,c76bcabf-adaa-4937-ad4f-9540da177fbb,10,True,MOZ
2024,MZ,Africa,56756b31-8ca8-44ab-bda3-56839dd1bbfe,10,True,MOZ
2024,MZ,Africa,01313923-6624-4d84-910a-dfe2ffe3eb77,10,True,MOZ
2024,VN,Asia,24bbf582-b78d-4ebc-80f5-048a0f5f5b64,10,True,VNM
2024,VN,Asia,b24dd998-4d5d-43d5-b28b-2dc2caae95b1,10,True,VNM
2024,VN,Asia,884e5374-9d75-435e-aad5-166457d4230c,10,True,VNM
2024,MK,Europe,2c70d5d1-6be0-488d-87e0-afa182a0e534,10,True,MKD
2024,MK,Europe,d18a7d0a-99fe-4cf4-9ff4-fdf11f08e8e2,10,True,MKD
2024,MK,Europe,c4dd00c5-4efd-49ef-962f-e45be369e7f6,10,True,MKD
2024,MY,Asia,ff77b0d3-17de-4cbe-80ed-86f824fdbd65,10,True,MYS
2024,CN,Asia,1350027c-547d-48bb-bb69-9c14f5ec4fef,10,True,CHN
2024,CN,Asia,f51d02b0-220d-4e6e-8da4-e531dc8f2df9,10,True,CHN
2024,CN,Asia,fa2c3937-28e8-44e9-b87c-8e3116ba60b6,10,True,CHN
2024,CN,Asia,8f981982-41e3-416b-a599-bd1943e22355,10,True,CHN
2024,CN,Asia,249811f9-84de-4385-a7d0-8e7a1abe1873,10,True,CHN
2024,CN,Asia,0ab6752e-b8d1-48d8-b612-37814486e8a1,10,True,CHN
2024,CN,Asia,56fd8904-3530-4845-a1f2-84b2bc7aadbb,10,True,CHN
2024,CN,Asia,5bfce0cb-9a23-49b8-8dfe-d7776539e1e3,10,True,CHN
2024,CN,Asia,f61d7d52-6a18-4072-9cb0-b045fc994d3d,10,True,CHN
2024,CN,Asia,c29e2320-4319-4bfa-b3ac-129f2ffe1b59,10,True,CHN
2024,CN,Asia,8626b1ae-79b1-43d3-9d29-0688e87c3162,10,True,CHN
2024,CN,Asia,1461f243-8c9b-4b7f-bdd1-65e7b46fbd6d,10,True,CHN
2024,CN,Asia,3c4ab315-b87c-4f30-99ba-b24bcff96a1c,10,True,CHN
2024,CN,Asia,5d14b097-58c4-46c5-8568-cb6f16a55a0a,10,True,CHN
2024,CN,Asia,2aaad912-3a42-4244-b0fc-149897599478,10,True,CHN
2024,CN,Asia,a7cb903f-dfdb-419b-856d-7773cfbc5511,10,True,CHN
2024,CN,Asia,e682b76a-6b68-4999-957e-69c124446fd3,10,True,CHN
2024,CN,Asia,379f9f7e-76f5-4d1c-9f7e-088066b32c51,10,True,CHN
2024,CN,Asia,2231040e-a86f-434f-a675-88f547f47e57,10,True,CHN
2024,CN,Asia,113d7cee-ff37-40c7-bbf4-54a3216e8116,10,True,CHN
2024,CN,Asia,694796fb-8817-417b-b302-4c0a84293a02,10,True,CHN
2024,CN,Asia,822b83ed-d8b0-4fec-994d-0f4c3c2afa8e,10,True,CHN
2024,CN,Asia,7fff02a8-6826-4d5d-a7b7-3b737f762c16,10,True,CHN
2024,CN,Asia,32d34b8c-a752-46fd-afd0-9367c81c3eed,10,True,CHN
2024,CN,Asia,1baf8c49-e485-411a-9631-82756a8aa3b8,10,True,CHN
2024,CN,Asia,3b8466b6-d04d-4b76-961e-ec152f2a0796,10,True,CHN
2024,CN,Asia,fdfc961c-2bf8-4e45-aafc-7d2e317a1eb7,10,True,CHN
2024,CN,Asia,d9fb4c63-c95c-441d-a982-2f11394ff3d2,10,True,CHN
2024,CN,Asia,ff4e0ee2-819a-41e0-a55f-3925244b5905,10,True,CHN
2024,CN,Asia,862cd695-4983-496c-b47f-05ee8bb22508,10,True,CHN
2024,CN,Asia,4d0fc2cc-5508-442f-88d2-1dee902972ce,10,True,CHN
2024,CN,Asia,a0e7b062-8bb9-41d9-8e8d-ae27d77e5a0a,10,True,CHN
2024,CN,Asia,c99a0bef-ca81-4b2e-aa21-db76487c5a1e,10,True,CHN
2024,CN,Asia,90e3592c-fb84-431f-a71e-7f959b32ebae,10,True,CHN
2024,CN,Asia,d4c8adf4-1118-402b-b3c7-aae6aa15b5f8,10,True,CHN
2024,CN,Asia,31bbcc46-306a-474a-b125-e429cb73da9e,10,True,CHN
2024,CN,Asia,5fd6a95d-8c9a-422b-9792-c8b2033d79e7,10,True,CHN
2024,CN,Asia,9e538793-004c-44d5-bff0-9fdd50ca6316,10,True,CHN
2024,CN,Asia,55533ac8-8c08-42a2-8988-955ed0878994,10,True,CHN
2024,CN,Asia,42063f22-dde6-41da-b807-ea3ad51b30b0,10,True,CHN
2024,CN,Asia,6c1ab708-1344-49ef-93d3-bdab4fce1c69,10,True,CHN
2024,CN,Asia,8fa98aba-d066-42f7-b754-67053723ebe7,10,True,CHN
2024,CN,Asia,7642e875-4f0d-42af-8caa-f8732f4a2cde,10,True,CHN
2024,CN,Asia,d91b6b5a-3784-4afc-ae1a-587eeb35339f,10,True,CHN
2024,CN,Asia,1ad7500d-4f55-4a93-abe7-58221c1bfe27,10,True,CHN
2024,CN,Asia,8f1311a7-0661-4196-9751-ee9fd44d3f0e,10,True,CHN
2024,CN,Asia,0cf24c11-7d91-42ae-b350-ea156eb1930f,10,True,CHN
2024,CN,Asia,c09fb5ba-4aa2-4a67-b601-69594778ad9f,10,True,CHN
2024,CN,Asia,4df0746a-96e9-4a4e-8f63-c82797982d72,10,True,CHN
2024,GA,Africa,17a737c3-c06a-4809-b4b0-2d430d711779,9,True,GAB
2024,IT,Europe,ef6d2e5a-622b-4ce7-a99e-e1a8b3b2fac8,9,True,ITA
2024,CM,Africa,99d19116-e2d0-4e93-bdfa-dcaccb807adb,9,True,CMR
2024,CM,Africa,77381cae-76cc-4f25-b3fc-dce8efad17ca,9,True,CMR
2024,UG,Africa,31906288-bcca-4a03-95d1-65907172e1b2,9,True,UGA
2024,UG,Africa,31baf043-f3ae-48bc-a449-48ab252e5bf2,9,True,UGA
2024,RW,Africa,d9cc4082-0ca9-4095-94b7-df5d94fc29c6,9,True,RWA
2024,RW,Africa,933df99e-3e52-43a9-b75c-abfe4302bf9f,9,True,RWA
2024,CL,Americas,f4535c82-ed07-4635-b6ea-78ddb594d8c3,9,True,CHL
2024,CL,Americas,eff2180d-0f0c-4571-9475-a97c0c02fce0,9,True,CHL
2024,HT,Americas,6bf8f93f-ad11-4e79-be8a-fb6e9847224e,9,True,HTI
2024,HT,Americas,3b7d1cb7-3c16-4cfe-8014-53de66d22c28,9,True,HTI
2024,HT,Americas,8090b214-e30f-4c87-84b6-ceb69ac8f228,9,True,HTI
2024,JP,Asia,98e26b57-8d3e-4631-86ae-8f9593df72ea,9,True,JPN
2024,JP,Asia,b1d74d52-5f22-4bca-8223-4171e3a7b495,9,True,JPN
2024,JP,Asia,27a4a5da-7558-418c-9053-f3637b99fd09,9,True,JPN
2024,JP,Asia,b9fadb60-b9bd-4426-a881-ab59f31c1002,9,True,JPN
2024,JP,Asia,6835321d-b17f-4e16-86de-274ae91a4f35,9,True,JPN
2024,JP,Asia,b7cc8a45-8ec8-44a5-ae9a-ab1e292fc30f,9,True,JPN
2024,NL,Europe,506abb7f-8267-4c5e-af86-6f94149e2f16,9,True,NLD
2024,IQ,Asia,248641a7-8579-46dc-86dd-8450b99a00e4,9,True,IRQ
2024,IQ,Asia,080c84dd-2e72-4200-8694-a44709dfc860,9,True,IRQ
2024,IQ,Asia,5fb9afdf-3a9f-4f9f-a459-f94ad1e4d11e,9,True,IRQ
2024,IQ,Asia,b2d4a54a-058d-4b8f-83e6-0d017e05a60f,9,True,IRQ
2024,IQ,Asia,c1008cfb-04fe-4ec2-b7f1-d93174c9c619,9,True,IRQ
2024,IQ,Asia,dfa5f7b4-f91b-4b0f-9f67-c08338382d6c,9,True,IRQ
2024,BJ,Africa,c1fe1c0e-c7ce-4139-bb6b-ac4a2a53a7df,9,True,BEN
2024,BJ,Africa,a8b307eb-b732-453c-a1a0-71ddd41946f1,9,True,BEN
2024,GB,Europe,88e7d3c6-eb3c-469e-960f-eeab4ec14ec2,9,True,GBR
2024,GB,Europe,5b229b78-9a72-4807-a940-0fab598b6690,9,True,GBR
2024,GB,Europe,2efac893-129f-4229-81ad-a7668e396267,9,True,GBR
2024,KR,Asia,94b58c33-828e-475e-b2b4-556ef2a9bcef,9,True,KOR
2024,KR,Asia,404272c7-431f-4db4-b81e-74d3e2cd3687,9,True,KOR
2024,TN,Africa,fb83c69f-f9e1-4df4-a290-296ecb49441b,9,True,TUN
2024,MN,Asia,6d2c6ec2-85d9-4497-bf6b-a7bab6f60c9a,9,True,MNG
2024,UA,Europe,99297072-8973-4d20-bc6d-4b5698e45e12,9,True,UKR
2024,UA,Europe,00be06df-025e-46c4-9aa6-2c8b7aeb9da4,9,True,UKR
2024,UA,Europe,eb2b79f9-986f-491a-9408-3db9dda716ee,9,True,UKR
2024,ES,Europe,b1c99024-bf5a-47c4-ac14-ae7e2ad35fc3,9,True,ESP
2024,ES,Europe,97f732fa-126f-48e4-82ca-8c8c445ed746,9,True,ESP
2024,IS,Europe,0ef35412-b15a-4e95-8e59-3e7856ea65ba,9,True,ISL
2024,TH,Asia,cf6ae135-8abc-4f89-bb15-322b0f525537,9,True,THA
2024,TH,Asia,f3dbcbd8-801c-430a-b4e1-cc83b8161499,9,True,THA
2024,TH,Asia,9c998372-2ab7-4d65-ac7a-bd1767705811,9,True,THA
2024,TH,Asia,6da485e4-e95f-4f93-aea1-7231f5f54bd1,9,True,THA
2024,PE,Americas,c05b0ed3-932d-4c7d-af75-d942d04c1daf,9,True,PER
2024,AR,Americas,f1757f81-04a3-4a6f-bf88-67658f96ee81,9,True,ARG
2024,AR,Americas,12d5fabd-e71c-44cc-99d5-ab536ae90239,9,True,ARG
2024,AR,Americas,1f6604c5-c9fb-490f-b177-ac8815438d94,9,True,ARG
2024,AR,Americas,d2a2cf98-e939-4067-8775-229cd7c72122,9,True,ARG
2024,AR,Americas,bed2599c-5d3c-41f3-a4ec-ccdc999c50b6,9,True,ARG
2024,AR,Americas,38e28f58-3d81-472f-9a21-56f78f2637b0,9,True,ARG
2024,AR,Americas,ea5b059b-6632-4d12-9508-c88bb26a38c2,9,True,ARG
2024,US,Americas,113a3598-c8f3-4505-a99a-cb48f4d05ea4,9,True,USA
2024,US,Americas,e533e4f0-59f5-492f-91b2-7e7c74617068,9,True,USA
2024,US,Americas,012c9699-6ede-460a-a1f0-f1c614db2421,9,True,USA
2024,US,Americas,bbe9cff2-cff6-48c8-b57e-681f40252682,9,True,USA
2024,US,Americas,dd6cb520-8be8-45bd-824a-094cdf1c6942,9,True,USA
2024,US,Americas,3613e838-bcd8-4998-81a4-86295f784b33,9,True,USA
2024,US,Americas,cf48bf6e-2d28-444d-b9fd-aaae5de682b9,9,True,USA
2024,US,Americas,5f62350f-f713-4042-9289-9e7031df0171,9,True,USA
2024,US,Americas,a0789882-70e7-48c4-939a-cc4b6762ea22,9,True,USA
2024,US,Americas,6389d64d-74e0-4089-adcc-a750f283ebee,9,True,USA
2024,US,Americas,27025cf6-ead9-42d8-8f2e-6a98ac00fdac,9,True,USA
2024,US,Americas,1f2beb4d-8c68-453d-b2b1-fa7305c4e2ad,9,True,USA
2024,US,Americas,c4cd0a59-b2a6-47a9-a175-02e351b9918f,9,True,USA
2024,SG,Asia,20b60762-7e93-410d-a2ed-17d8e03a1b3a,9,True,SGP
2024,BF,Africa,5254342d-6fa1-4f1f-b922-5616099e768d,9,True,BFA
2024,BF,Africa,0b5b6012-bca4-4a43-b668-272451744877,9,True,BFA
2024,BF,Africa,1fcbc471-b4d4-43b2-8212-0d4dd9150bee,9,True,BFA
2024,ML,Africa,56d6c0ca-0f83-4170-ab09-fa9e102c691d,9,True,MLI
2024,ML,Africa,4ec36183-f6e8-4cdf-b37b-b776c4c7590f,9,True,MLI
2024,ML,Africa,f275e4d5-ad47-4af0-a1c1-ea4e8dfd6b3a,9,True,MLI
2024,ML,Africa,7f68e1ca-a185-435b-bb42-bcd95f01f061,9,True,MLI
2024,TR,Asia,372437eb-cb5c-48fd-869d-7abcbaf8cb9f,9,True,TUR
2024,TR,Asia,b69aec6a-81ab-445d-9cab-4dfcf68dd9a5,9,True,TUR
2024,TR,Asia,47743b24-238d-49cb-99f4-d5a0e014ebc6,9,True,TUR
2024,DE,Europe,0f75a311-7cfe-42b6-b7e1-7f79389581e6,9,True,DEU
2024,DE,Europe,b1a36e65-2428-4db2-8e7d-c3f384cb7dcd,9,True,DEU
2024,DE,Europe,7a866c47-ec16-471b-97d5-cc6a6406e368,9,True,DEU
2024,DE,Europe,0dd1f646-3e7f-435c-bbf0-43e0dd0fc2f2,9,True,DEU
2024,DE,Europe,fb6e1a10-0c17-4aa5-9ebd-b1a61e6e3a09,9,True,DEU
2024,CI,Africa,e9526605-c4b0-4c60-b61a-353ff150e376,9,True,CIV
2024,CI,Africa,08bf06b2-6947-48e2-bd85-907eef83f146,9,True,CIV
2024,CI,Africa,f43c08ff-10c5-4d59-bf65-1263c9f700ee,9,True,CIV
2024,CI,Africa,6696b8eb-6bb8-405e-8405-8ce8fdcf399b,9,True,CIV
2024,UZ,Asia,127bf000-440e-4bc0-bf54-914893683a45,9,True,UZB
2024,UZ,Asia,24007527-f71e-435f-95cd-3e48b911e554,9,True,UZB
2024,UZ,Asia,e67f20b5-b5e0-49f7-8c8b-eef7be3ced81,9,True,UZB
2024,UZ,Asia,0e163fe3-24d3-4b9e-8fd1-df892664dbb8,9,True,UZB
2024,UZ,Asia,fa7cb8d4-e213-4fef-a0da-c9768d78d280,9,True,UZB
2024,ID,Asia,d6063d93-753d-4a1d-b5a4-412507bfa2da,9,True,IDN
2024,ID,Asia,c26c7750-5d20-41c4-aac2-5836a243f746,9,True,IDN
2024,ID,Asia,77b93cdd-e981-413a-a7e5-01c9e17c3e28,9,True,IDN
2024,ID,Asia,d5b805dd-98bb-4a5e-82aa-1daf333e9f00,9,True,IDN
2024,ID,Asia,fa8cbd71-0083-4945-9b2e-68ccc3c27552,9,True,IDN
2024,ID,Asia,8409a364-009d-491d-b993-b720dbcff6bd,9,True,IDN
2024,ID,Asia,65f9ec9e-d872-4f88-a9dd-71bd623fec6b,9,True,IDN
2024,ID,Asia,ba248326-cb8b-46a9-b64b-4b685259cf82,9,True,IDN
2024,ID,Asia,9fe6381e-30d5-4a46-8514-7d2e1d520973,9,True,IDN
2024,ID,Asia,428e25fa-c471-47f2-a5e7-4bf7af0ae712,9,True,IDN
2024,ID,Asia,3135cb42-29a6-4c5b-841e-91d51b58b87d,9,True,IDN
2024,ID,Asia,eb61623b-1fe8-44e3-93f2-9ca194b013cc,9,True,IDN
2024,UY,Americas,9040c591-785f-4dfa-b64f-d20edccd4113,9,True,URY
2024,SA,Asia,ffc37db9-6bc8-41f5-a78b-56f418411371,9,True,SAU
2024,BD,Asia,725cceec-7208-4a94-b92c-ffb720675f0d,9,True,BGD
2024,BD,Asia,6dba5440-cdb2-486f-a5e0-ab4169e251c6,9,True,BGD
2024,BD,Asia,d0fec797-0489-402f-8244-9039c95841cc,9,True,BGD
2024,BD,Asia,f900830d-35e7-429a-a245-513f934b3948,9,True,BGD
2024,BD,Asia,69e92b95-f7fb-4d06-9a22-a40a9c044519,9,True,BGD
2024,BD,Asia,600c24eb-fdc3-4cbb-9e0e-9327145e338c,9,True,BGD
2024,BD,Asia,4cc23e8c-74f0-4616-a57a-116be10e015f,9,True,BGD
2024,BD,Asia,7708c813-a7d9-439f-a9f7-c7418efa46ba,9,True,BGD
2024,BD,Asia,aa44eda1-b54a-416a-8bb2-8aa745072a34,9,True,BGD
2024,BD,Asia,c6fa1041-f6c9-4ee6-81fe-522006797ea1,9,True,BGD
2024,BD,Asia,44a91484-1dbd-4826-b654-fa323f4cd45b,9,True,BGD
2024,BI,Africa,e8a8f7a9-e395-4413-9f06-8f5439478ee6,9,True,BDI
2024,BI,Africa,735a0021-80ba-445b-b414-b7e5ec35f44b,9,True,BDI
2024,MG,Africa,a54bc0bc-f8ca-4244-a4c0-38b6c354a184,9,True,MDG
2024,SE,Europe,ed1a8915-2852-48af-8451-fb2576fbe8c1,9,True,SWE
2024,ET,Africa,f45bb0c4-90e6-470f-b2b9-d6adee2d16fa,9,True,ETH
2024,ET,Africa,728e668f-af74-414d-a4ee-a0b43dd83254,9,True,ETH
2024,ET,Africa,61fd4393-7e69-41a8-9094-7b6e49d0c3a7,9,True,ETH
2024,ET,Africa,18f530da-767c-4078-8e3f-2d2b8eccab32,9,True,ETH
2024,ET,Africa,d237008a-388e-4df8-b624-a071d58fde34,9,True,ETH
2024,ET,Africa,4b8e8d00-3a76-4b09-9d7f-7bc14193de44,9,True,ETH
2024,ET,Africa,98475461-72bc-4439-a729-e0805d4f57a4,9,True,ETH
2024,ET,Africa,5b240249-91f8-43bc-a780-3085a8550764,9,True,ETH
2024,ET,Africa,bc7f67f1-a58a-4d11-b784-229383cc568e,9,True,ETH
2024,GH,Africa,02b8ff62-ea10-42ce-9e2f-9e9d3f3fbaf4,9,True,GHA
2024,ZM,Africa,b37527a2-9aac-4cb9-a875-5075a38726fe,9,True,ZMB
2024,ZM,Africa,45bb9938-83f7-461d-9aa0-68e6c00a2e76,9,True,ZMB
2024,PG,Oceania,8000fbdb-76e3-4c32-bec3-c9d060bae33b,9,True,PNG
2024,AO,Africa,427abc69-a016-4283-9b33-b2eb86479522,9,True,AGO
2024,AO,Africa,8b51ce9b-a0f5-4f7a-8dfe-7fc1092a05a4,9,True,AGO
2024,AO,Africa,4f2e602b-8673-480e-a847-2ac477a80e01,9,True,AGO
2024,AO,Africa,7a8f0f28-fec1-4beb-8638-18ae578dfc22,9,True,AGO
2024,AO,Africa,0a63ad95-c304-4ef5-b28b-d616c27c0824,9,True,AGO
2024,RU,Europe,5e4c6097-79ae-4225-bc75-ac2e02c4e397,9,True,RUS
2024,RU,Europe,26518dde-40f2-43f0-af03-a1f004c5f07d,9,True,RUS
2024,RU,Europe,76f7ec67-f846-4e81-94ae-15e68a472ae8,9,True,RUS
2024,RU,Europe,3712e757-267d-4e65-b952-dd1f9cf0a03f,9,True,RUS
2024,RU,Europe,2dd68caa-8b3e-48bf-9bcd-1f27fbd3c250,9,True,RUS
2024,RU,Europe,e2f9140c-78b1-4490-bd99-7d8bb2636039,9,True,RUS
2024,RU,Europe,54e63237-fb01-431a-ba58-5081d7598506,9,True,RUS
2024,RU,Europe,4e483acd-1412-4902-ac18-36d29423a35d,9,True,RUS
2024,RU,Europe,94e3be3b-27d4-4c76-b067-af2afddea8e7,9,True,RUS
2024,VE,Americas,3780598a-86d5-4feb-8d35-1ae8c1ecea27,9,True,VEN
2024,VE,Americas,0b185d4c-d9dc-4310-9555-9e689c60b5d4,9,True,VEN
2024,DZ,Africa,ce764247-f1ee-49e0-a4e4-0569a3b6b7fb,9,True,DZA
2024,DZ,Africa,09d4295b-1d77-48de-a271-6efd7a96ea9f,9,True,DZA
2024,CA,Americas,ce5fd2e0-e890-49c1-a01f-64483123a1f6,9,True,CAN
2024,MZ,Africa,49fdcbb5-8dbd-417f-a06e-4c0681108576,9,True,MOZ
2024,MZ,Africa,c151bb7b-deef-4db3-b90d-d591c401bec4,9,True,MOZ
2024,MZ,Africa,0ab4ad02-b3c2-4243-96ef-49f4f373e7c1,9,True,MOZ
2024,FR,Europe,8a068f77-b229-49a3-98dc-e8295bd68f50,9,True,FRA
2024,KE,Africa,5caf64aa-7dc8-4972-82d6-a44d9c4995f8,9,True,KEN
2024,KE,Africa,01dd4abe-aad2-4ced-a558-babf710675f3,9,True,KEN
2024,IN,Asia,3d7dbe7c-d034-43d2-831e-94ede5a21fde,9,True,IND
2024,IN,Asia,244f9faa-73f7-40c1-b055-5a62e2ecfe6b,9,True,IND
2024,IN,Asia,b06f3bd1-f753-4bb0-9336-ede484af5a5c,9,True,IND
2024,IN,Asia,86cbc8d9-dc5f-415c-afa7-d6ac3adcef3b,9,True,IND
2024,IN,Asia,0e8bada1-d393-4292-ba1a-37b6f6912aad,9,True,IND
2024,IN,Asia,e030cc14-e0f8-4feb-b4a9-279aebae5452,9,True,IND
2024,IN,Asia,5fc3a591-f205-49d2-89fb-dfaab70c4316,9,True,IND
2024,IN,Asia,38e74b59-5818-4f9a-be7b-c4a36ba8dc1a,9,True,IND
2024,IN,Asia,0730ecac-106f-44f3-91f1-19aea9230ced,9,True,IND
2024,IN,Asia,eaf8423e-9d5f-48a7-83d4-495d1fcc1209,9,True,IND
2024,IN,Asia,c8aaa9b0-497a-4a4a-b0c7-daa9fd954821,9,True,IND
2024,IN,Asia,26a5d667-d5ee-4faf-842e-474cb8c22775,9,True,IND
2024,IN,Asia,3e3dfd5c-8674-4346-914a-bbb0e97aeb09,9,True,IND
2024,IN,Asia,8b0ab510-ecb3-4836-9f56-5db793ef82de,9,True,IND
2024,IN,Asia,c2fa80a7-b5ca-43f9-b270-18918010fe17,9,True,IND
2024,IN,Asia,603d5ec9-9978-450f-a810-48e4e97b2e5d,9,True,IND
2024,IN,Asia,cedb7a9c-d04a-41ba-ad45-b8d1984e7206,9,True,IND
2024,IN,Asia,6818c9b1-8747-426b-a6a8-86ae0cc3dbc0,9,True,IND
2024,IN,Asia,574b92db-cfbf-49e2-a271-96a3e00234bf,9,True,IND
2024,IN,Asia,d613458e-cabd-4559-a1c7-97d6fb0d7f0f,9,True,IND
2024,IN,Asia,c76e191e-2ee3-4d04-a582-6bdd08da3c0c,9,True,IND
2024,IN,Asia,3a184bae-1c01-4540-b172-46e99a63619e,9,True,IND
2024,IN,Asia,59422aac-fd4d-48d5-9489-de08a5bb891e,9,True,IND
2024,IN,Asia,5903c6b6-3e8c-4706-9bb5-c3e4aca49f92,9,True,IND
2024,IN,Asia,6caaeb50-5c92-4991-9432-15bc27cf5ec3,9,True,IND
2024,IN,Asia,b38cb6b1-acd0-4659-9127-49045abc6d6f,9,True,IND
2024,IN,Asia,2b5fe197-9e63-4c2d-a9a1-7f61a8cf1443,9,True,IND
2024,IN,Asia,9d0564e6-72e3-4f17-beb5-477498606e83,9,True,IND
2024,IN,Asia,8637f1fe-a27a-4ac1-bf5e-8637b8ad5ce0,9,True,IND
2024,IN,Asia,8e4377ab-c566-4629-893a-13a88ccfea20,9,True,IND
2024,IN,Asia,ce0e2602-e804-4a13-a68c-5d404b7d15af,9,True,IND
2024,IN,Asia,3bbc6e1f-5a48-4ae0-9345-ec1404453322,9,True,IND
2024,IN,Asia,5de12587-e39e-4a03-8b7a-881e88e049a5,9,True,IND
2024,IN,Asia,8e306e49-0655-41ed-b68c-65a06ab52783,9,True,IND
2024,IN,Asia,58238831-f94b-464c-8ad1-3f1d1ac1c183,9,True,IND
2024,IN,Asia,ca62fff7-c97f-43aa-9a42-c6732058efff,9,True,IND
2024,IN,Asia,1aca7cb3-0ac3-418d-b9ca-cc26dce31ec7,9,True,IND
2024,IN,Asia,8062b3a6-ae77-4b33-88ce-fce13e41c214,9,True,IND
2024,IN,Asia,29855e25-7a03-432a-a9a4-eef7df4743bf,9,True,IND
2024,IN,Asia,d408ce37-ffd1-4560-bea7-8e41bb81972c,9,True,IND
2024,IN,Asia,a8dc0e1f-9403-4dc8-96be-f93731369e92,9,True,IND
2024,IN,Asia,45e15d44-33cc-4ade-b3ca-7ef486d59fbd,9,True,IND
2024,IN,Asia,b2474c94-3bf1-4024-80ac-0af959d31e7b,9,True,IND
2024,IN,Asia,3929f560-8db7-488b-8564-358a3e90bcf4,9,True,IND
2024,IN,Asia,bdb6c8c7-8d8b-4719-98cc-73fac2b755d1,9,True,IND
2024,IN,Asia,80e07189-b925-4a02-8da3-3e10ed2cc5d3,9,True,IND
2024,IN,Asia,4a84531e-32e8-4a49-a73d-4c7a57a8d38c,9,True,IND
2024,IN,Asia,ff14e5ef-ad54-4eed-bf67-c091490e74dc,9,True,IND
2024,IN,Asia,8b9c8254-53b3-4360-9556-4c968b64cd55,9,True,IND
2024,IN,Asia,de6f00f9-b1b5-4170-9183-abdffb33a9c2,9,True,IND
2024,IN,Asia,f55a4fe5-c511-4595-bc25-b7246ac382a2,9,True,IND
2024,IN,Asia,f272d244-4f0f-43d3-a9e0-1e557e57a0e5,9,True,IND
2024,IN,Asia,7fc26e65-4777-407e-8d04-d99c5e0f6c35,9,True,IND
2024,IN,Asia,f140fb4a-b54c-4111-889c-ebdb9ca2cdfb,9,True,IND
2024,IN,Asia,6bc8be03-fec2-46ec-9f7a-3638ba150de7,9,True,IND
2024,IN,Asia,7bb802a0-3103-4772-b2e9-1d4c13d623eb,9,True,IND
2024,IN,Asia,6c34ad55-1ea0-40e5-b9ac-4598e848791e,9,True,IND
2024,IN,Asia,52af36f6-d690-4407-a62e-de95a0bd611c,9,True,IND
2024,IN,Asia,10f58334-c56c-45c5-ab1e-030f9c793351,9,True,IND
2024,IN,Asia,e9b7b4e7-cfb6-466a-beb6-cff3dca82afa,9,True,IND
2024,IN,Asia,2586aeeb-d87f-4b37-b70f-de340196450b,9,True,IND
2024,IN,Asia,087c0f50-bc8d-408c-bf5d-63137af95e00,9,True,IND
2024,IN,Asia,e520a67e-3a41-43be-b60d-08deb6789906,9,True,IND
2024,IN,Asia,be07fe03-120d-46d5-b72d-f60a6236ebbc,9,True,IND
2024,IN,Asia,c77dffb4-d888-4ae4-9771-d6c701151e03,9,True,IND
2024,IN,Asia,508c761f-b53a-45dd-ae86-64741eb2f9bf,9,True,IND
2024,IN,Asia,9dcfd7be-03da-4f52-a1f8-2a27395b3552,9,True,IND
2024,IN,Asia,d867d12d-0f24-4488-8f95-e1c8e48e7f3b,9,True,IND
2024,IN,Asia,e5c7f86c-ca04-4890-9be0-8d0892619b60,9,True,IND
2024,IN,Asia,c3feaeb0-a7ef-4ecb-be4c-ba3eedff799c,9,True,IND
2024,IN,Asia,b02678d5-58bf-4547-a59c-ff5b9cac2c46,9,True,IND
